area,perimeter,diameter,circularity
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
11589.707195348094,0.0,30.369056530680663,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
23179.414390696187,0.0,215.311004784689,inf
